일시,기온(°C),풍향(deg),풍속(m/s),강수량(mm),습도(%)
2018-01-21 10:00,-0.7,284.6,0.5,0,87.7
2018-01-21 11:00,1.4,289.9,0.7,0,77.2
2018-01-21 12:00,3.1,353.9,1,0,69.3
2018-01-21 13:00,4.4,62.6,1.2,0,58.8
2018-01-21 14:00,5.7,325.4,1.2,0,29.8
2018-01-21 15:00,6.3,11.4,1.6,0,21.4
2018-01-21 16:00,6,4.9,1.5,0,21.9
2018-01-21 17:00,5.5,346.2,0.7,0,22.5
2018-01-21 18:00,4.2,119.6,1,0,33.4
2018-01-21 19:00,3.9,0,0.3,0,38.3
2018-01-21 20:00,3.8,112.7,0.9,0,40.4
2018-01-21 21:00,3.2,107.7,0.6,0,39.6
2018-01-21 22:00,2.9,0,0.2,0,41.6
2018-01-21 23:00,2.4,0,0.3,0,46.9
2018-01-22 0:00,2.3,129.1,0.6,0,45.9
2018-01-22 1:00,2.2,0,0,0,47.2
2018-01-22 2:00,1.8,0,0.3,0,49
2018-01-22 3:00,1.7,0,0.2,0,51.2
2018-01-22 4:00,1.8,345.3,0.6,0,48.5
2018-01-22 5:00,1.7,264.8,0.6,0,52.3
2018-01-22 6:00,1.7,249.5,1.1,0,53.3
2018-01-22 7:00,1.2,125.1,0.6,0,55.5
2018-01-22 8:00,1.2,0,0.4,0,57.9
2018-01-22 9:00,1.7,0,0.4,0,57.7
2018-01-22 10:00,2.8,216,0.5,0,53.4
2018-01-22 11:00,3.5,309.2,0.6,0,50.4
2018-01-22 12:00,5.7,337.2,0.6,0,43.5
2018-01-22 13:00,7.8,262,1.1,0,35.5
2018-01-22 14:00,8.1,242.9,2.5,0,35.5
2018-01-22 15:00,8.2,224.6,2.5,0,37
2018-01-22 16:00,7.2,235.3,3.4,0,46.3
2018-01-22 17:00,5.8,234.8,4.1,0,63.4
2018-01-22 18:00,4.1,170.9,2.1,0,83.4
2018-01-22 19:00,3.5,213.3,2.6,0.5,89.8
2018-01-22 20:00,4.1,240.2,2.3,0.5,92.1
2018-01-22 21:00,3.9,270.5,1.8,0,80.2
2018-01-22 22:00,1.7,305.8,2.3,0,72.3
2018-01-22 23:00,0.9,297.9,2.4,0,67.4
2018-01-23 0:00,0.1,299.1,2.7,0,67.7
2018-01-23 1:00,-0.6,291.9,2,0,62.1
2018-01-23 2:00,-1.7,326.2,2.4,0,58.1
2018-01-23 3:00,-2.5,300.1,2.9,0,59.5
2018-01-23 4:00,-2.9,297.5,2.3,0,56.6
2018-01-23 5:00,-5.2,300.1,2.8,0,39.3
2018-01-23 6:00,-6,280.9,3.5,0,40
2018-01-23 7:00,-6.2,291.3,3.3,0,41.9
2018-01-23 8:00,-6.4,270.9,3.7,0,40.5
2018-01-23 9:00,-7,291.7,3.2,0,34.7
2018-01-23 10:00,-7.2,282.5,3,0,39.5
2018-01-23 11:00,-7.3,311.3,3.2,0,39.3
2018-01-23 12:00,-7.1,322.1,2.9,0,39.8
2018-01-23 13:00,-6,317.5,3.3,0,32.7
2018-01-23 14:00,-5.1,275.6,3,0,32.8
2018-01-23 15:00,-4.6,284.7,2.8,0,33.1
2018-01-23 16:00,-5.7,327.8,2.9,0,35.9
2018-01-23 17:00,-6.7,8.7,2,0,42.5
2018-01-23 18:00,-7.3,350.2,1.6,0,46.9
2018-01-23 19:00,-8.1,345.1,2.2,0,49.6
2018-01-23 20:00,-8.5,341.3,1.3,0,52.3
2018-01-23 21:00,-8.6,316.9,1.8,0,52.8
2018-01-23 22:00,-9.3,313,1.7,0,56.9
2018-01-23 23:00,-9.5,305,1.6,0,59.8
2018-01-24 0:00,-9.8,333.3,2.7,0,64.2
2018-01-24 1:00,-10.5,332.4,3,0,67.4
2018-01-24 2:00,-11.2,337.8,3.1,0,55.9
2018-01-24 3:00,-12.2,343.8,3.4,0,39.9
2018-01-24 4:00,-12.9,338.4,2.5,0,30.9
2018-01-24 5:00,-13.3,335.8,1.9,0,31
2018-01-24 6:00,-13.3,338.6,1.4,0,31.2
2018-01-24 7:00,-13.3,344.9,1.7,0,31
2018-01-24 8:00,-13.4,328.2,2.7,0,30.6
2018-01-24 9:00,-13.1,342.9,2.9,0,29.6
2018-01-24 10:00,-11.9,322.6,1.9,0,29
2018-01-24 11:00,-10.9,309.2,2.8,0,31.8
2018-01-24 12:00,-10.2,326,3.4,0,33.4
2018-01-24 13:00,-9.2,332.1,3.6,0,34.8
2018-01-24 14:00,-8.4,322.1,3,0,37
2018-01-24 15:00,-8.4,326.5,3.6,0,38.1
2018-01-24 16:00,-8.7,332.3,2.8,0,42
2018-01-24 17:00,-9.3,330.1,2.3,0,46
2018-01-24 18:00,-9.9,319,2.3,0,51.4
2018-01-24 19:00,-10.2,303.7,2.1,0,54.2
2018-01-24 20:00,-10.4,307.5,1.7,0,55.5
2018-01-24 21:00,-10.6,289,1.5,0,55.2
2018-01-24 22:00,-10.8,342,2.1,0,56.9
2018-01-24 23:00,-11.1,336.6,1.8,0,56.9
2018-01-25 0:00,-11.3,282.9,1.3,0,57.3
2018-01-25 1:00,-12,260,0.6,0,60.5
2018-01-25 2:00,-12.5,182,0.5,0,60.4
2018-01-25 3:00,-12.5,0.7,1.4,0,60.3
2018-01-25 4:00,-13.2,292,1.8,0,53.3
2018-01-25 5:00,-13.5,315.8,0.9,0,52.3
2018-01-25 6:00,-13.7,304.5,0.5,0,49.8
2018-01-25 7:00,-14.3,145.4,0.5,0,55.4
2018-01-25 8:00,-14.2,167.9,0.5,0,58.5
2018-01-25 9:00,-13,118,1,0,52.4
2018-01-25 10:00,-11.6,233.7,0.9,0,47.5
2018-01-25 11:00,-10.5,271.3,1.3,0,46.3
2018-01-25 12:00,-8.3,206.1,1.7,0,41.9
2018-01-25 13:00,-7.7,332.6,2,0,36.2
2018-01-25 14:00,-6.8,323.7,2.1,0,31.6
2018-01-25 15:00,-5.7,293.7,1.9,0,27.9
2018-01-25 16:00,-6.4,309.5,2.2,0,30.1
2018-01-25 17:00,-7,336.9,3.3,0,28
2018-01-25 18:00,-7.8,334,2,0,37.2
2018-01-25 19:00,-8.2,333.5,2,0,41
2018-01-25 20:00,-8.9,334.3,2.3,0,42.2
2018-01-25 21:00,-9.5,305.1,2.3,0,43.7
2018-01-25 22:00,-9.9,290,2,0,49
2018-01-25 23:00,-10.7,292.6,2,0,50.7
2018-01-26 0:00,-11.6,331.7,3.4,0,56.6
2018-01-26 1:00,-12.2,321.3,2.3,0,53.7
2018-01-26 2:00,-12.7,331.6,2.4,0,53.5
2018-01-26 3:00,-13,337.4,2.4,0,52.2
2018-01-26 4:00,-13.2,327.6,1.6,0,54.6
2018-01-26 5:00,-13.1,331.6,1.7,0,58.5
2018-01-26 6:00,-13.4,307.1,1.3,0,62.1
2018-01-26 7:00,-14.2,170.1,0.9,0,65.9
2018-01-26 8:00,-14.3,228.9,0.9,0,68.6
2018-01-26 9:00,-13.3,202.6,1.5,0,66
2018-01-26 10:00,-11.2,287.7,1.3,0,49.7
2018-01-26 11:00,-9.8,332.9,2.3,0,42.5
2018-01-26 12:00,-8.5,312.4,2,0,38
2018-01-26 13:00,-6.7,295.5,1.5,0,35
2018-01-26 14:00,-5.1,246,2.4,0,32.3
2018-01-26 15:00,-5.6,306.3,2.6,0,28
2018-01-26 16:00,-6,324.5,2.8,0,30.8
2018-01-26 17:00,-7.5,29.1,2.6,0,49.1
2018-01-26 18:00,-9.1,15.2,2,0,58.2
2018-01-26 19:00,-10.4,351.9,1.8,0,61.3
2018-01-26 20:00,-11.1,344.2,1.4,0,61.8
2018-01-26 21:00,-11.5,353.9,1.1,0,59.5
2018-01-26 22:00,-11.8,346,1.2,0,59.7
2018-01-26 23:00,-11.9,299.9,1.3,0,59.5
2018-01-27 0:00,-12.1,341.1,1.2,0,57.3
2018-01-27 1:00,-13.3,128.7,1.3,0,64.3
2018-01-27 2:00,-13.4,129,1.1,0,64.5
2018-01-27 3:00,-13.6,172.8,0.7,0,62
2018-01-27 4:00,-13.9,0,0.4,0,64.6
2018-01-27 5:00,-14.1,110.3,0.6,0,63.3
2018-01-27 6:00,-14.4,0,0.3,0,68.5
2018-01-27 7:00,-14.2,15.8,1.5,0,65.4
2018-01-27 8:00,-14.4,207.8,0.9,0,65.9
2018-01-27 9:00,-13.4,253.8,0.9,0,65.6
2018-01-27 10:00,-11.2,334.7,0.8,0,54.3
2018-01-27 11:00,-9.3,326.7,1.4,0,42.9
2018-01-27 12:00,-6.9,286.6,1.2,0,38.1
2018-01-27 13:00,-5.4,274.1,0.9,0,33.4
2018-01-27 14:00,-4,291.4,1.1,0,28.9
2018-01-27 15:00,-2.7,314.8,0.9,0,24.5
2018-01-27 16:00,-1.8,48.3,0.9,0,23
2018-01-27 17:00,-2.5,20.5,1.2,0,23.8
2018-01-27 18:00,-3.2,40.2,1.1,0,27
2018-01-27 19:00,-4.1,129.6,1,0,31.7
2018-01-27 20:00,-4.9,143.9,0.6,0,35.2
2018-01-27 21:00,-4.4,11.9,0.6,0,36.2
2018-01-27 22:00,-4.4,342.6,1.4,0,36.1
2018-01-27 23:00,-5.1,30.5,0.9,0,38.5
2018-01-28 0:00,-5.5,0,0.3,0,40.9
2018-01-28 1:00,-5.4,6.9,0.8,0,38.5
2018-01-28 2:00,-5.4,17.8,0.8,0,40.8
2018-01-28 3:00,,,,0,
2018-01-28 5:00,-5.3,351.6,1,,34.5
2018-01-28 6:00,-5.5,0,0.4,0,31.7
2018-01-28 7:00,-5.5,300.9,0.7,0,33.4
2018-01-28 8:00,-5.6,179.9,1,0,39.5
2018-01-28 9:00,-5.4,201.4,0.9,0,40.8
2018-01-28 10:00,-2.9,217.2,1.1,0,37.7
2018-01-28 11:00,-2.3,354.3,1.2,0,36.4
2018-01-28 12:00,-1,126.1,1.1,0,31.2
2018-01-28 13:00,0.4,5.5,0.8,0,29.1
2018-01-28 14:00,1.2,328.4,2.3,0,30.9
2018-01-28 15:00,1,324.8,2.4,0,33.5
2018-01-28 16:00,1.2,247.3,2.1,0,37.3
2018-01-28 17:00,0.5,252.6,1.8,0,39.9
2018-01-28 18:00,-0.3,313.4,2.5,0,44.6
2018-01-28 19:00,-1.7,333.9,3.6,0,50.9
2018-01-28 20:00,-2.9,285.1,2.5,0,51.9
2018-01-28 21:00,-3.3,288.2,2,0,49.1
2018-01-28 22:00,-4.4,317.1,2.8,0,39
2018-01-28 23:00,-5,331.6,2.1,0,40.5
2018-01-29 0:00,-5.4,336.7,1.4,0,43.7
2018-01-29 1:00,-5.7,322.4,1.8,0,48.3
2018-01-29 2:00,-6.4,335.3,1.4,0,52
2018-01-29 3:00,-6.6,345.3,1.7,0,55.4
2018-01-29 4:00,-6.9,305.2,0.9,0,57
2018-01-29 5:00,-7.7,260.1,0.6,0,61.4
2018-01-29 6:00,-7.5,334.1,2.3,0,62.1
2018-01-29 7:00,-7.5,325.6,1.4,0,61.3
2018-01-29 8:00,-7.9,2.4,1.4,0,43.6
2018-01-29 9:00,-7.5,122.8,0.9,0,42.3
2018-01-29 10:00,-6,332.9,1.3,0,32.3
2018-01-29 11:00,-5.5,337.5,2.4,0,35
2018-01-29 12:00,-5,354.1,2.4,0,36.7
2018-01-29 13:00,-4.1,330.2,2.5,0,38.2
2018-01-29 14:00,-4.2,344.9,3,0,35.9
2018-01-29 15:00,-3.2,270.3,2.5,0,30.3
2018-01-29 16:00,-3.4,298.2,2.4,0,30.9
2018-01-29 17:00,-4,310.3,3.1,0,31.5
2018-01-29 18:00,-4.5,312.4,2.6,0,36
2018-01-29 19:00,-5.3,282.1,1.7,0,38.7
2018-01-29 20:00,-5.8,270.9,1.9,0,44.4
2018-01-29 21:00,-6.1,286.9,1.1,0,48.3
2018-01-29 22:00,-7,225,1.5,0,52.4
2018-01-29 23:00,-7.4,209.9,0.9,0,56.9
2018-01-30 0:00,-7.6,143.1,0.5,0,62.5
2018-01-30 1:00,-7.6,0,0.4,0,66.7
2018-01-30 2:00,-8.5,0,0.2,0,71.2
2018-01-30 3:00,-9.4,0,0.4,0,70.6
2018-01-30 4:00,-10.2,0,0.4,0,73.5
2018-01-30 5:00,-10.4,311.9,0.6,0,75.4
2018-01-30 6:00,-10.5,0,0.3,0,78.7
2018-01-30 7:00,-10.9,0,0.4,0,78.1
2018-01-30 8:00,-11,0,0.4,0,79.7
2018-01-30 9:00,-9.9,0,0.3,0,77.7
2018-01-30 10:00,-5.3,226.2,1.2,0,60.8
2018-01-30 11:00,-3.1,273.6,1,0,41.5
2018-01-30 12:00,-2.3,3.6,0.8,0,34.1
2018-01-30 13:00,-0.1,177.8,1.6,0,30.4
2018-01-30 14:00,0.9,222.7,1.3,0,32.1
2018-01-30 15:00,1.6,250.3,2.8,0,34.9
2018-01-30 16:00,0.5,267.5,2.3,0,37.8
2018-01-30 17:00,0.1,233,1.5,0,43.5
2018-01-30 18:00,-0.7,231.6,2.6,0,49.5
2018-01-30 19:00,-1.7,215,1.6,0,55.2
2018-01-30 20:00,-2.2,204.7,1.9,0,61.2
2018-01-30 21:00,-2.2,224.8,0.8,0,64.5
2018-01-30 22:00,-2.7,207.6,1.1,0,67.3
2018-01-30 23:00,-2.3,239.3,0.6,0,66.2
2018-01-31 0:00,-2.1,307.7,0.9,0,65.5
2018-01-31 1:00,-2.4,179.3,0.5,0,66.4
2018-01-31 2:00,-2.9,199.9,1.1,0,67.4
2018-01-31 3:00,-2.4,206.8,1.8,0,73
2018-01-31 4:00,-2.8,244.2,1.4,0,75.4
2018-01-31 5:00,-3.1,245.1,1.7,0,76.4
2018-01-31 6:00,-3.2,267.4,1,0,77.5
2018-01-31 7:00,-3.3,79.7,0.8,0,78.2
2018-01-31 8:00,-2.9,20.3,1,0,79.6
2018-01-31 9:00,-1.7,0,0.3,0,77.6
2018-01-31 10:00,1.2,228,1.6,0,65.9
2018-01-31 11:00,2.2,24.9,0.7,0,53.9
2018-01-31 12:00,2.2,344.4,1.6,0,46.2
2018-01-31 13:00,2.6,333,1.8,0,34.4
2018-01-31 14:00,3.2,327.2,1.8,0,35.6
2018-01-31 15:00,3,335,1.4,0,35.4
2018-01-31 16:00,2.8,346.3,1.6,0,34.9
2018-01-31 17:00,2.5,309.4,1.1,0,32.6
2018-01-31 18:00,2,4.5,0.7,0,31.1
2018-01-31 19:00,1.5,8.7,1.6,0,28.8
2018-01-31 20:00,0.8,330.1,0.9,0,30.5
2018-01-31 21:00,0.8,13.7,1.1,0,29.4
2018-01-31 22:00,0.4,23.1,0.6,0,31
2018-01-31 23:00,0.2,334.4,1.3,0,31.8
2018-02-01 0:00,-0.3,22.6,1.3,0,41.5
2018-02-01 1:00,-0.9,28.2,0.5,0,47.1
2018-02-01 2:00,-2.1,125.7,0.8,0,52.2
2018-02-01 3:00,-3.1,125.7,0.7,0,55.4
2018-02-01 4:00,-3.5,0,0.3,0,58.4
2018-02-01 5:00,-4.8,0,0.2,0,65.2
2018-02-01 6:00,-5.7,0,0,0,67.2
2018-02-01 7:00,-5.9,0,0.3,0,69.7
2018-02-01 8:00,-6.1,299.5,0.5,0,71.6
2018-02-01 9:00,-5.2,0,0.2,0,69.4
2018-02-01 10:00,-1.3,159.9,0.7,0,50.6
2018-02-01 11:00,-0.4,292.6,1,0,43.6
2018-02-01 12:00,1.7,232.7,1,0,35.8
2018-02-01 13:00,2.2,317.7,1.3,0,27
2018-02-01 14:00,2.5,344.3,1.6,0,19.9
2018-02-01 15:00,2.9,344.1,1.6,0,18.4
2018-02-01 16:00,3.1,34.2,1.6,0,19.2
2018-02-01 17:00,2.2,330.5,1.7,0,20.6
2018-02-01 18:00,1.3,337.4,2.4,0,23.1
2018-02-01 19:00,0.3,343.9,1.6,0,27
2018-02-01 20:00,-0.6,342.1,1,0,30.1
2018-02-01 21:00,-1.1,338.1,1.4,0,31.5
2018-02-01 22:00,-2.5,111,1,0,38.4
2018-02-01 23:00,-3.4,112.8,1.2,0,41
2018-02-02 0:00,-3.7,116.1,1.1,0,44.6
2018-02-02 1:00,-4.3,0,0.4,0,49.3
2018-02-02 2:00,-5.5,0,0.1,0,53.8
2018-02-02 3:00,-6.4,0,0.3,0,59.1
2018-02-02 4:00,-7.2,0,0.1,0,63.2
2018-02-02 5:00,-7.5,0,0.3,0,64.2
2018-02-02 6:00,-8.1,0,0,0,66.3
2018-02-02 7:00,-8.1,0,0.4,0,68.5
2018-02-02 8:00,-8.3,0,0,0,70
2018-02-02 9:00,-7.3,0,0.1,0,68.1
2018-02-02 10:00,-2.8,0,0.4,0,52.7
2018-02-02 11:00,-1.3,191.2,0.5,0,44.8
2018-02-02 12:00,0.2,279.2,1.2,0,35.4
2018-02-02 13:00,1.3,305.8,1.3,0,32.9
2018-02-02 14:00,2.4,333.8,1.5,0,24.6
2018-02-02 15:00,3.2,335.1,1.9,0,24.7
2018-02-02 16:00,3.4,317.4,1.3,0,23.5
2018-02-02 17:00,3.1,328.9,2.3,0,23.1
2018-02-02 18:00,2.4,313,1.1,0,24.6
2018-02-02 19:00,0.9,28.4,0.8,0,30.5
2018-02-02 20:00,-0.5,129.6,0.8,0,36.2
2018-02-02 21:00,-1.2,0,0,0,39
2018-02-02 22:00,-2.4,0,0.2,0,44
2018-02-02 23:00,-3.5,0,0,0,49.8
2018-02-03 0:00,-4.1,0,0,0,52
2018-02-03 1:00,-3.8,0,0.4,0,53.2
2018-02-03 2:00,-4.1,215.9,1.3,0,55.1
2018-02-03 3:00,-3.4,244.2,0.8,0,62
2018-02-03 4:00,-2.7,228.6,1.1,0,65.1
2018-02-03 5:00,-3.3,233.7,1.1,0,80.8
2018-02-03 6:00,-3.2,309,2,0,75.4
2018-02-03 7:00,-4.5,316.2,2.3,0,68.9
2018-02-03 8:00,-5.5,303.3,3,0,60.5
2018-02-03 9:00,-5.7,296.5,2.6,0,55.8
2018-02-03 10:00,-5,297.4,1.9,0,51.4
2018-02-03 11:00,-3.9,313.9,2.6,0,39.9
2018-02-03 12:00,-4,321.6,2.3,0,42.6
2018-02-03 13:00,-2.6,302.1,3,0,31.7
2018-02-03 14:00,-1.9,277,3.2,0,29.9
2018-02-03 15:00,-2,326.8,3.6,0,27.1
2018-02-03 16:00,-2.3,300,3.2,0,28.4
2018-02-03 17:00,-3.3,306.2,3.6,0,33.7
2018-02-03 18:00,-4.2,315.7,3,0,36.5
2018-02-03 19:00,-5,293.6,1.9,0,43.3
2018-02-03 20:00,-5.8,290.2,2.2,0,47.5
2018-02-03 21:00,-6.3,269.5,2.1,0,49.9
2018-02-03 22:00,-6.6,287,2.6,0,51.4
2018-02-03 23:00,-6.9,278.2,2.2,0,49.5
2018-02-04 0:00,-7,288.5,2.6,0,50.5
2018-02-04 1:00,-7.6,359.3,1.9,0,63.1
2018-02-04 2:00,-8.6,342.9,2.3,0,68.1
2018-02-04 3:00,-8.9,342.3,1.7,0,53.4
2018-02-04 4:00,-9.3,299.1,1,0,56.3
2018-02-04 5:00,-9.7,194.2,0.7,0,60.6
2018-02-04 6:00,-9.6,0,0.4,0,66
2018-02-04 7:00,-10.3,244.5,0.9,0,72.4
2018-02-04 8:00,-10,171.1,0.8,0,71
2018-02-04 9:00,-8.8,260.1,1.8,0,58
2018-02-04 10:00,-7.6,307.5,2.3,0,49.7
2018-02-04 11:00,-6.5,315.8,2.2,0,43.4
2018-02-04 12:00,-4.9,278.9,2.1,0,35.7
2018-02-04 13:00,-4.1,301.3,2.8,0,31.6
2018-02-04 14:00,-3,279.7,2.2,0,25.9
2018-02-04 15:00,-3.1,294.8,2.9,0,26.8
2018-02-04 16:00,-3.5,326.4,2.7,0,27.1
2018-02-04 17:00,-4.3,279.1,2.8,0,27.3
2018-02-04 18:00,-5,296.2,2.6,0,31.6
2018-02-04 19:00,-5.7,300.7,2.1,0,38.4
2018-02-04 20:00,-6.3,277.5,2.7,0,42.7
2018-02-04 21:00,-6.7,269.3,2.1,0,46.4
2018-02-04 22:00,-7,266.3,1.5,0,49.3
2018-02-04 23:00,-8.1,215.7,1.5,0,52.6
2018-02-05 0:00,-8.5,226.5,0.9,0,53.3
2018-02-05 1:00,-8.5,240.7,1,0,54.3
2018-02-05 2:00,-8.3,343.7,1.6,0,57.5
2018-02-05 3:00,-8.7,338.5,1.6,0,54.7
2018-02-05 4:00,-9.1,301.2,1,0,48.1
2018-02-05 5:00,-10.4,0,0.3,0,58.2
2018-02-05 6:00,-11.1,316.7,0.6,0,64.8
2018-02-05 7:00,-11.4,330,0.6,0,65.9
2018-02-05 8:00,-11.8,330.4,0.9,0,69.3
2018-02-05 9:00,-9.6,247.5,1,0,59.8
2018-02-05 10:00,-6.8,237.5,0.9,0,55.1
2018-02-05 11:00,-5.7,287.1,1.9,0,47.1
2018-02-05 12:00,-4,279.8,2.2,0,38.7
2018-02-05 13:00,-3.6,289.6,3.1,0,30.5
2018-02-05 14:00,-3.5,309.1,4.2,0,24.6
2018-02-05 15:00,-3.9,326.5,4.2,0,22.1
2018-02-05 16:00,-3.9,329.7,3.5,0,25.2
2018-02-05 17:00,-4.9,316.7,3.2,0,30.9
2018-02-05 18:00,-5.8,280.7,3,0,35
2018-02-05 19:00,-6.4,281.5,1.8,0,38.9
2018-02-05 20:00,-7,288,2,0,42.3
2018-02-05 21:00,-7.4,271,2.2,0,46.7
2018-02-05 22:00,-7.8,264,1.3,0,49.2
2018-02-05 23:00,-8.1,223,1.5,0,50.9
2018-02-06 0:00,-8.2,274.1,2,0,50.7
2018-02-06 1:00,-8.6,320,1.6,0,58.5
2018-02-06 2:00,-9.3,46.6,1,0,63.4
2018-02-06 3:00,-10.6,131,0.7,0,65.9
2018-02-06 4:00,-11,116.8,1,0,67.1
2018-02-06 5:00,-11.2,136.8,0.7,0,71.3
2018-02-06 6:00,-11.5,0,0.2,0,73.4
2018-02-06 7:00,-12.1,0,0.1,0,75.2
2018-02-06 8:00,-12.2,327.5,0.6,0,74.8
2018-02-06 9:00,-10.2,303.8,0.7,0,67.2
2018-02-06 10:00,-8.1,216.4,1,0,53.6
2018-02-06 11:00,-6.9,305.7,2.4,0,45.8
2018-02-06 12:00,-5.8,319.6,2.7,0,34.8
2018-02-06 13:00,-4.8,288.3,3.1,0,32.9
2018-02-06 14:00,-3.7,316.8,2.5,0,28.9
2018-02-06 15:00,-3,249.3,2.5,0,21.9
2018-02-06 16:00,-4.4,306.6,3.4,0,21.3
2018-02-06 17:00,-4.6,293.5,2.6,0,26.2
2018-02-06 18:00,-5.5,321.2,2.3,0,34.5
2018-02-06 19:00,-6.1,328.1,2.7,0,41.1
2018-02-06 20:00,-6.8,307.5,2,0,46.9
2018-02-06 21:00,-7.2,278.6,0.9,0,51.4
2018-02-06 22:00,-7.3,234.1,1.2,0,53.7
2018-02-06 23:00,-7.2,295.5,2,0,58.1
2018-02-07 0:00,-7.9,334.6,2.4,0,71.9
2018-02-07 1:00,-9,26.2,1.4,0,82
2018-02-07 2:00,-9.9,323.2,1.2,0,75.8
2018-02-07 3:00,-10.5,18.4,1,0,60.1
2018-02-07 4:00,-11.6,124.4,1,0,67.4
2018-02-07 5:00,-12.2,124.2,0.9,0,70.8
2018-02-07 6:00,-12.4,116.4,0.9,0,66.3
2018-02-07 7:00,-12.7,0,0.3,0,68
2018-02-07 8:00,-13,0,0.4,0,73.4
2018-02-07 9:00,-11.4,0,0.1,0,72.2
2018-02-07 10:00,-7.7,0,0.4,0,50.1
2018-02-07 11:00,-6.7,274.6,0.6,0,42.9
2018-02-07 12:00,-5.6,303.7,1,0,43
2018-02-07 13:00,-3.8,67,1.6,0,36.7
2018-02-07 14:00,-2.2,98.6,0.8,0,29
2018-02-07 15:00,-1.4,96.1,0.8,0,26.1
2018-02-07 16:00,-0.7,205.3,0.7,0,24.2
2018-02-07 17:00,-1.7,295,0.6,0,25.6
2018-02-07 18:00,-2.2,64,0.9,0,31
2018-02-07 19:00,-3.4,92.1,1.1,0,34.6
2018-02-07 20:00,-3.7,6.5,0.7,0,37.8
2018-02-07 21:00,-4.7,143.1,0.6,0,43.3
2018-02-07 22:00,-5,88.2,1,0,46.4
2018-02-07 23:00,-5.4,63.9,0.6,0,49.4
2018-02-08 0:00,-6.4,116.2,1.4,0,53.7
2018-02-08 1:00,-6.9,0,0.4,0,53.9
2018-02-08 2:00,-8.4,0,0.3,0,61.1
2018-02-08 3:00,-9.3,0,0,0,64.6
2018-02-08 4:00,-9.5,0,0.3,0,67.1
2018-02-08 5:00,-10.1,0,0.2,0,68.3
2018-02-08 6:00,-10.5,0,0,0,70.4
2018-02-08 7:00,-10.6,0,0.2,0,71.2
2018-02-08 8:00,-10.7,324.7,0.9,0,72.2
2018-02-08 9:00,-8.8,0,0.2,0,69.5
2018-02-08 10:00,-6,267.3,1,0,57.1
2018-02-08 11:00,-3.4,297.2,0.5,0,45
2018-02-08 12:00,-1.2,315.5,1.3,0,33.4
2018-02-08 13:00,0.5,328.2,1.7,0,29
2018-02-08 14:00,2.1,326.9,1,0,25.7
2018-02-08 15:00,3.2,339.7,1.3,0,22.9
2018-02-08 16:00,3.7,345.3,1.1,0,21.8
2018-02-08 17:00,3.1,330.3,1.4,0,25
2018-02-08 18:00,2.1,344,0.6,0,28.1
2018-02-08 19:00,0.2,104.8,1.2,0,34.7
2018-02-08 20:00,-0.6,107.2,1,0,36.2
2018-02-08 21:00,-2.4,0,0,0,42.2
2018-02-08 22:00,-3,0,0,0,46.3
2018-02-08 23:00,-3.9,0,0.2,0,50.2
2018-02-09 0:00,-4.6,0,0.2,0,52.4
2018-02-09 1:00,-5.4,0,0.1,0,56.7
2018-02-09 2:00,-4.6,0,0.2,0,55.6
2018-02-09 3:00,-4.3,0,0.2,0,53.6
2018-02-09 4:00,-3.4,0,0.2,0,51.7
2018-02-09 5:00,-3.1,239.6,0.8,0,51.9
2018-02-09 6:00,-2.8,0,0.2,0,49.9
2018-02-09 7:00,-2.6,0,0.1,0,48.4
2018-02-09 8:00,-2.1,0,0.3,0,48.8
2018-02-09 9:00,-1.1,0,0.4,0,47.1
2018-02-09 10:00,-0.3,305.6,0.6,0,43.2
2018-02-09 11:00,1.7,321,0.5,0,38.2
2018-02-09 12:00,4.2,310,0.9,0,33.3
2018-02-09 13:00,6.8,346,1.5,0,37.5
2018-02-09 14:00,8.5,228.5,2.7,0,39.6
2018-02-09 15:00,8.6,238.7,3.1,0,41.3
2018-02-09 16:00,7.4,267,3,0,46.2
2018-02-09 17:00,6.4,254.7,2.3,0,49.6
2018-02-09 18:00,5.1,233.9,2.3,0,55.6
2018-02-09 19:00,3.5,204.7,0.8,0,61
2018-02-09 20:00,2.9,219.4,0.6,0,64.4
2018-02-09 21:00,2.6,222.6,0.6,0,65.8
2018-02-09 22:00,2.3,0,0.2,0,67.8
2018-02-09 23:00,1,0,0.1,0,72
2018-02-10 0:00,0.3,0,0.3,0,74.4
2018-02-10 1:00,0,0,0.2,0,76.1
2018-02-10 2:00,-0.5,0,0.1,0,78.4
2018-02-10 3:00,-0.9,183,0.6,0,80.8
2018-02-10 4:00,-0.6,0,0.3,0,80.1
2018-02-10 5:00,-0.8,0,0,0,79.7
2018-02-10 6:00,0.5,0,0.4,0,76.2
2018-02-10 7:00,0,0,0.3,0,78.1
2018-02-10 8:00,-0.4,346.6,0.5,0,79.9
2018-02-10 9:00,1.7,225,0.6,0,78.1
2018-02-10 10:00,3.1,227.1,2,0,74.8
2018-02-10 11:00,4.2,229.5,1.9,0,70.4
2018-02-10 12:00,5.5,321.1,2.7,0,40.2
2018-02-10 13:00,5.7,320.7,3.1,0,27.1
2018-02-10 14:00,6.8,279.1,2.8,0,18.8
2018-02-10 15:00,6.3,287.7,2.4,0,23.3
2018-02-10 16:00,4.5,309,3.5,0,26.9
2018-02-10 17:00,3,289.3,3,0,20.8
2018-02-10 18:00,1.4,281.8,2.8,0,21.5
