Datetime,SO2,CO,O3,NO2,PM10,PM25
2018042807,0.002,0.5,0.013,0.034,56,52
2018042808,0.003,0.5,0.016,0.035,56,52
2018042809,0.003,0.6,0.031,0.031,52,44
2018042810,0.004,0.5,0.064,0.015,66,42
2018042811,0.004,0.4,0.079,0.014,52,24
2018042812,0.003,0.3,0.082,0.01,51,5
2018042813,0.002,0.3,0.082,0.009,33,2
2018042814,0.002,0.3,0.083,0.009,33,2
2018042815,0.002,0.3,0.083,0.008,40,9
2018042816,0.002,0.3,0.086,0.009,38,11
2018042817,0.002,0.3,0.082,0.009,38,6
2018042818,0.002,0.3,0.078,0.009,32,5
2018042819,0.002,0.3,0.074,0.009,27,4
2018042820,0.002,0.3,0.07,0.011,29,3
2018042821,0.002,0.4,0.037,0.031,33,11
2018042822,0.002,0.4,0.031,0.031,36,19
2018042823,0.002,0.4,0.029,0.029,46,24
2018042824,0.002,0.4,0.026,0.029,44,22
2018042901,0.002,0.4,0.031,0.021,41,14
2018042902,0.002,0.3,0.038,0.014,40,9
2018042903,0.002,0.3,0.039,0.012,31,13
2018042904,0.002,0.3,0.037,0.012,31,17
2018042905,0.002,0.3,0.036,0.012,27,12
2018042906,0.002,0.3,0.03,0.017,33,8
2018042907,0.002,0.3,0.02,0.027,33,11
2018042908,0.002,0.4,0.026,0.025,24,11
2018042909,0.002,0.3,0.036,0.021,31,11
2018042910,0.002,0.4,0.041,0.023,38,12
2018042911,0.002,0.3,0.06,0.016,51,15
2018042912,0.002,0.3,0.077,0.009,38,9
2018042913,0.002,0.3,0.083,0.008,40,11
2018042914,0.002,0.3,0.086,0.009,47,17
2018042915,0.002,0.3,0.094,0.008,42,14
2018042916,0.002,0.3,0.091,0.009,36,7
2018042917,0.002,0.3,0.09,0.008,36,15
2018042918,0.002,0.3,0.094,0.008,45,14
2018042919,0.002,0.4,0.094,0.008,56,21
2018042920,0.002,0.4,0.091,0.009,45,22
2018042921,0.002,0.4,0.094,0.008,57,35
2018042922,0.002,0.5,0.075,0.016,65,37
2018042923,0.002,0.5,0.058,0.024,64,35
2018042924,0.002,0.5,0.051,0.024,65,36
2018043001,0.002,0.5,0.057,0.016,65,38
2018043002,0.002,0.5,0.06,0.013,74,41
2018043003,0.002,0.5,0.053,0.012,73,45
2018043004,0.002,0.5,0.052,0.011,71,47
2018043005,0.002,0.5,0.044,0.015,63,50
2018043006,0.002,0.5,0.037,0.021,63,42
2018043007,0.002,0.5,0.019,0.038,64,43
2018043008,0.002,0.6,0.015,0.043,69,43
2018043009,0.002,0.6,0.019,0.042,57,36
2018043010,0.002,0.5,0.038,0.029,59,28
2018043011,0.002,0.5,0.059,0.017,55,18
2018043012,0.002,0.5,0.078,0.008,52,12
2018043013,0.002,0.5,0.086,0.009,54,21
2018043014,0.002,0.5,0.093,0.009,61,26
2018043015,0.002,0.5,0.09,0.01,61,28
2018043016,0.002,0.5,0.091,0.008,53,24
2018043017,0.002,0.5,0.091,0.01,52,24
2018043018,0.002,0.5,0.089,0.01,51,32
2018043019,0.002,0.5,0.075,0.012,70,34
2018043020,0.002,0.5,0.063,0.014,57,29
2018043021,0.002,0.5,0.059,0.012,55,25
2018043022,0.002,0.5,0.052,0.01,57,20
2018043023,0.002,0.5,0.051,0.008,54,23
2018043024,0.002,0.5,0.05,0.008,45,20
2018050101,0.002,0.5,0.042,0.01,43,25
2018050102,0.002,0.5,0.027,0.016,61,25
2018050103,0.002,0.5,0.027,0.016,75,45
2018050104,0.002,0.5,0.032,0.014,73,48
2018050105,0.003,0.6,0.036,0.013,88,54
2018050106,0.003,0.6,0.014,0.025,75,46
2018050107,0.003,0.6,0.008,0.027,60,34
2018050108,0.003,0.6,0.017,0.023,63,34
2018050109,0.003,0.6,0.023,0.024,57,31
2018050110,0.003,0.6,0.033,0.022,61,34
2018050111,0.002,0.6,0.043,0.019,52,31
2018050112,0.002,0.6,0.055,0.014,49,24
2018050113,0.002,0.5,0.059,0.013,46,24
2018050114,0.002,0.5,0.062,0.01,36,13
2018050115,0.002,0.4,0.068,0.011,43,14
2018050116,0.002,0.4,0.073,0.01,46,14
2018050117,0.002,0.5,0.074,0.011,48,20
2018050118,0.002,0.5,0.071,0.014,41,20
2018050119,0.002,0.5,0.061,0.017,61,26
2018050120,0.003,0.6,0.042,0.025,67,25
2018050121,0.002,0.6,0.028,0.023,70,20
2018050122,0.002,0.6,0.022,0.022,61,17
2018050123,0.002,0.5,0.018,0.022,61,23
2018050124,0.002,0.6,0.011,0.023,57,26
2018050201,0.002,0.5,0.016,0.017,59,26
2018050202,0.002,0.5,0.024,0.012,53,22
2018050203,0.002,0.5,0.02,0.011,55,25
2018050204,0.002,0.5,0.026,0.009,47,32
2018050205,0.002,0.4,0.032,0.008,46,24
2018050206,0.002,0.5,0.031,0.01,34,16
2018050207,0.002,0.5,0.03,0.015,29,14
2018050208,0.002,0.5,0.02,0.024,35,20
2018050209,0.002,0.5,0.023,0.023,26,12
2018050210,0.002,0.5,0.029,0.014,13,10
2018050211,0.002,0.5,0.028,0.015,23,8
2018050212,0.001,0.3,0.027,0.009,9,4
2018050213,0.001,0.4,0.046,0.009,19,5
2018050214,0.001,0.4,0.056,0.009,19,6
2018050215,0.001,0.4,0.06,0.008,32,6
2018050216,0.001,0.4,0.062,0.008,33,12
2018050217,0.001,0.4,0.054,0.009,35,12
2018050218,0.001,0.4,0.056,0.009,14,7
2018050219,0.001,0.4,0.054,0.01,14,
2018050220,0.001,0.3,0.054,0.01,26,13
2018050221,0.001,0.3,0.055,0.01,23,9
