Datetime,SO2,CO,O3,NO2,PM10,PM25
2017081711,0.004 ,0.4 ,0.023 ,0.012 ,24,10
2017081712,0.004 ,0.4 ,0.032 ,0.012 ,23,6
2017081713,0.004 ,0.4 ,0.043 ,0.013 ,22,8
2017081714,0.004 ,0.4 ,0.040 ,0.017 ,23,11
2017081715,0.004 ,0.4 ,0.057 ,0.016 ,30,10
2017081716,0.004 ,0.4 ,0.075 ,0.017 ,31,15
2017081717,0.004 ,0.4 ,0.072 ,0.018 ,41,17
2017081718,0.004 ,0.3 ,0.043 ,0.020 ,31,16
2017081719,0.004 ,0.3 ,0.026 ,0.018 ,21,6
2017081720,0.004 ,0.3 ,0.024 ,0.015 ,17,3
2017081721,0.004 ,0.3 ,0.024 ,0.011 ,15,1
2017081722,0.004 ,0.3 ,0.021 ,0.012 ,17,2
2017081723,0.005 ,0.4 ,0.016 ,0.016 ,17,4
2017081724,0.006 ,0.4 ,0.014 ,0.016 ,23,6
2017081801,0.005 ,0.4 ,0.020 ,0.011 ,22,7
2017081802,0.005 ,0.3 ,0.022 ,0.009 ,23,9
2017081803,0.006 ,0.3 ,0.023 ,0.009 ,22,10
2017081804,0.006 ,0.3 ,0.022 ,0.008 ,19,8
2017081805,0.006 ,0.3 ,0.018 ,0.010 ,21,4
2017081806,0.005 ,0.3 ,0.007 ,0.016 ,10,5
2017081807,0.006 ,0.4 ,0.003 ,0.019 ,21,7
2017081808,0.005 ,0.4 ,0.009 ,0.017 ,27,8
2017081809,0.005 ,0.4 ,0.011 ,0.019 ,26,10
2017081810,0.005 ,0.5 ,0.014 ,0.024 ,36,14
2017081811,0.005 ,0.4 ,0.023 ,0.025 ,35,13
2017081812,0.005 ,0.4 ,0.026 ,0.027 ,33,13
2017081813,0.004 ,0.3 ,0.042 ,0.020 ,33,17
2017081814,0.005 ,0.3 ,0.065 ,0.022 ,26,13
2017081815,,,,,37,19
2017081816,0.001 ,0.4 ,0.111 ,0.018 ,,
2017081817,0.001 ,0.4 ,0.099 ,0.022 ,37,24
2017081818,0.001 ,0.5 ,0.088 ,0.025 ,33,21
2017081819,0.001 ,0.4 ,0.055 ,0.029 ,30,18
2017081820,0.003 ,0.7 ,0.034 ,0.036 ,26,13
2017081821,0.002 ,0.6 ,0.019 ,0.028 ,34,21
2017081822,0.002 ,0.6 ,0.016 ,0.023 ,21,18
2017081823,0.002 ,0.5 ,0.015 ,0.021 ,33,19
2017081824,0.002 ,0.5 ,0.018 ,0.017 ,23,11
2017081901,0.002 ,0.5 ,0.016 ,0.018 ,17,11
2017081902,0.001 ,0.5 ,0.019 ,0.016 ,18,12
2017081903,0.001 ,0.4 ,0.018 ,0.014 ,25,12
2017081904,0.001 ,0.4 ,0.017 ,0.013 ,18,11
2017081905,0.001 ,0.4 ,0.016 ,0.012 ,17,10
2017081906,0.001 ,0.4 ,0.016 ,0.011 ,18,9
2017081907,0.001 ,0.4 ,0.010 ,0.016 ,17,8
2017081908,0.001 ,0.4 ,0.011 ,0.015 ,25,9
2017081909,0.001 ,0.4 ,0.017 ,0.013 ,28,15
2017081910,0.001 ,0.4 ,0.027 ,0.013 ,26,17
2017081911,0.001 ,0.4 ,0.050 ,0.011 ,28,18
2017081912,0.001 ,0.4 ,0.065 ,0.011 ,30,18
2017081913,0.001 ,0.4 ,0.071 ,0.011 ,31,21
2017081914,0.001 ,0.5 ,0.066 ,0.014 ,37,20
2017081915,0.001 ,0.5 ,0.080 ,0.012 ,38,26
2017081916,0.001 ,0.6 ,0.083 ,0.013 ,41,28
2017081917,0.001 ,0.5 ,0.076 ,0.013 ,43,31
2017081918,0.001 ,0.6 ,0.060 ,0.016 ,40,27
2017081919,0.001 ,0.4 ,0.062 ,0.016 ,33,23
2017081920,0.001 ,0.5 ,0.049 ,0.022 ,13,8
2017081921,0.001 ,0.6 ,0.022 ,0.023 ,21,16
2017081922,0.001 ,0.5 ,0.019 ,0.018 ,19,14
2017081923,0.001 ,0.4 ,0.019 ,0.016 ,16,11
2017081924,0.001 ,0.4 ,0.019 ,0.014 ,11,9
2017082001,0.001 ,0.3 ,0.021 ,0.010 ,12,6
2017082002,0.001 ,0.3 ,0.020 ,0.009 ,12,6
2017082003,0.001 ,0.3 ,0.018 ,0.009 ,12,7
2017082004,0.001 ,0.3 ,0.020 ,0.008 ,15,13
2017082005,0.001 ,0.3 ,0.020 ,0.008 ,19,11
2017082006,0.001 ,0.3 ,0.019 ,0.008 ,22,10
2017082007,0.001 ,0.3 ,0.017 ,0.010 ,18,7
2017082008,0.001 ,0.3 ,0.016 ,0.011 ,12,5
2017082009,0.001 ,0.3 ,0.017 ,0.010 ,16,8
2017082010,0.001 ,0.3 ,0.018 ,0.010 ,16,6
2017082011,0.001 ,0.3 ,0.021 ,0.010 ,21,9
2017082012,0.001 ,0.3 ,0.027 ,0.009 ,17,8
2017082013,0.001 ,0.3 ,0.039 ,0.007 ,18,8
2017082014,0.001 ,0.3 ,0.045 ,0.008 ,14,10
2017082015,0.001 ,0.3 ,0.046 ,0.008 ,16,8
2017082016,0.001 ,0.3 ,0.045 ,0.011 ,15,6
2017082017,0.001 ,0.3 ,0.041 ,0.016 ,22,9
2017082018,0.001 ,0.4 ,0.032 ,0.019 ,16,10
2017082019,0.001 ,0.4 ,0.029 ,0.017 ,21,13
2017082020,0.001 ,0.4 ,0.023 ,0.019 ,19,10
2017082021,0.001 ,0.4 ,0.018 ,0.018 ,23,15
2017082022,0.001 ,0.4 ,0.016 ,0.016 ,21,10
2017082023,0.001 ,0.3 ,0.018 ,0.015 ,25,13
2017082024,0.001 ,0.3 ,0.020 ,0.012 ,20,14
2017082101,0.001 ,0.3 ,0.023 ,0.010 ,25,12
2017082102,0.001 ,0.3 ,0.021 ,0.010 ,21,13
2017082103,0.001 ,0.3 ,0.018 ,0.010 ,21,14
2017082104,0.001 ,0.3 ,0.015 ,0.010 ,17,15
2017082105,0.001 ,0.3 ,0.009 ,0.014 ,17,13
2017082106,0.001 ,0.4 ,0.007 ,0.016 ,19,13
2017082107,0.001 ,0.4 ,0.006 ,0.015 ,23,16
2017082108,0.001 ,0.4 ,0.006 ,0.017 ,24,17
2017082109,0.001 ,0.4 ,0.015 ,0.017 ,26,17
2017082110,0.001 ,0.4 ,0.013 ,0.020 ,29,16
2017082111,,0.4 ,0.014 ,0.024 ,38,20
2017082112,0.003 ,0.4 ,0.018 ,0.030 ,30,25
2017082113,0.003 ,0.4 ,0.027 ,0.029 ,41,25
2017082114,0.002 ,0.3 ,0.040 ,0.016 ,36,27
2017082115,0.002 ,0.3 ,0.034 ,0.011 ,35,19
2017082116,0.001 ,0.3 ,0.023 ,0.014 ,27,17
2017082117,0.001 ,0.4 ,0.018 ,0.018 ,15,11
2017082118,0.002 ,0.4 ,0.010 ,0.025 ,14,12
2017082119,0.002 ,0.4 ,0.002 ,0.032 ,23,12
2017082120,0.002 ,0.5 ,0.001 ,0.033 ,24,16
2017082121,0.003 ,0.5 ,0.001 ,0.032 ,32,14
2017082122,0.002 ,0.5 ,0.001 ,0.026 ,35,21
2017082123,0.003 ,0.4 ,0.006 ,0.024 ,28,13
2017082124,0.002 ,0.3 ,0.019 ,0.014 ,24,11
2017082201,0.002 ,0.3 ,0.020 ,0.012 ,15,6
2017082202,0.002 ,0.3 ,0.021 ,0.010 ,14,4
2017082203,0.002 ,0.3 ,0.014 ,0.013 ,17,4
2017082204,0.002 ,0.3 ,0.008 ,0.016 ,19,7
2017082205,0.002 ,0.3 ,0.004 ,0.018 ,18,9
2017082206,0.002 ,0.4 ,0.002 ,0.019 ,25,10
2017082207,0.002 ,0.4 ,0.002 ,0.019 ,22,15
2017082208,0.003 ,0.4 ,0.003 ,0.021 ,36,17
2017082209,0.003 ,0.4 ,0.005 ,0.021 ,37,17
2017082210,0.003 ,0.5 ,0.011 ,0.022 ,40,20
2017082211,0.002 ,0.4 ,0.027 ,0.020 ,38,22
2017082212,0.003 ,0.4 ,0.036 ,0.022 ,28,13
2017082213,0.002 ,0.3 ,0.039 ,0.012 ,30,14
2017082214,0.002 ,0.3 ,0.040 ,0.011 ,20,8
2017082215,0.001 ,0.3 ,0.030 ,0.013 ,17,6
2017082216,0.002 ,0.3 ,0.033 ,0.014 ,11,5
2017082217,0.001 ,0.3 ,0.034 ,0.013 ,11,6
2017082218,0.002 ,0.4 ,0.027 ,0.019 ,12,4
2017082219,0.002 ,0.4 ,0.024 ,0.016 ,15,6
2017082220,0.001 ,0.4 ,0.019 ,0.018 ,12,6
2017082221,0.002 ,0.4 ,0.017 ,0.018 ,14,6
2017082222,0.004 ,0.5 ,0.012 ,0.021 ,17,6
2017082223,0.004 ,0.5 ,0.006 ,0.023 ,19,10
2017082224,0.004 ,0.4 ,0.001 ,0.024 ,18,10
2017082301,0.003 ,0.4 ,0.001 ,0.022 ,34,13
2017082302,0.003 ,0.4 ,0.001 ,0.024 ,29,11
2017082303,0.002 ,0.4 ,0.001 ,0.017 ,24,13
2017082304,0.003 ,0.4 ,0.001 ,0.016 ,25,10
2017082305,0.003 ,0.3 ,0.001 ,0.014 ,29,13
2017082306,0.004 ,0.4 ,0.001 ,0.014 ,30,13
2017082307,0.004 ,0.4 ,0.001 ,0.014 ,32,14
2017082308,0.004 ,0.4 ,0.003 ,0.016 ,29,13
2017082309,0.004 ,0.4 ,0.007 ,0.018 ,35,16
2017082310,0.004 ,0.3 ,0.015 ,0.012 ,30,10
2017082311,0.002 ,0.3 ,0.023 ,0.011 ,20,8
2017082312,0.002 ,0.3 ,0.030 ,0.010 ,24,9
2017082313,0.002 ,0.3 ,0.036 ,0.010 ,21,9
2017082314,0.002 ,0.3 ,0.038 ,0.010 ,18,11
2017082315,0.002 ,0.3 ,0.038 ,0.010 ,19,8
2017082316,0.002 ,0.3 ,0.043 ,0.012 ,16,5
2017082317,0.002 ,0.3 ,0.037 ,0.013 ,21,8
2017082318,0.002 ,0.3 ,0.031 ,0.016 ,19,10
2017082319,0.002 ,0.3 ,0.027 ,0.015 ,23,9
2017082320,0.002 ,0.3 ,0.022 ,0.016 ,19,7
2017082321,0.003 ,0.3 ,0.021 ,0.014 ,23,6
2017082322,0.003 ,0.3 ,0.017 ,0.013 ,21,9
2017082323,0.003 ,0.3 ,0.015 ,0.012 ,19,7
2017082324,0.003 ,0.2 ,0.014 ,0.010 ,18,7
2017082401,0.003 ,0.2 ,0.014 ,0.008 ,21,6
2017082402,0.002 ,0.2 ,0.013 ,0.008 ,21,6
2017082403,0.002 ,0.2 ,0.014 ,0.007 ,18,6
2017082404,0.002 ,0.2 ,0.011 ,0.008 ,22,6
2017082405,0.002 ,0.2 ,0.011 ,0.007 ,20,6
2017082406,0.002 ,0.2 ,0.007 ,0.011 ,21,9
2017082407,0.002 ,0.3 ,0.006 ,0.012 ,22,9
2017082408,0.003 ,0.3 ,0.008 ,0.011 ,27,8
2017082409,0.002 ,0.2 ,0.012 ,0.010 ,23,10
2017082410,0.002 ,0.2 ,0.017 ,0.010 ,17,7
2017082411,0.002 ,0.3 ,0.022 ,0.010 ,16,5
2017082412,0.002 ,0.2 ,0.025 ,0.010 ,20,4
2017082413,0.002 ,0.3 ,0.025 ,0.010 ,15,2
2017082414,0.001 ,0.3 ,0.028 ,0.010 ,16,4
2017082415,0.002 ,0.3 ,0.029 ,0.011 ,17,6
2017082416,0.002 ,0.3 ,0.030 ,0.010 ,22,6
2017082417,0.001 ,0.3 ,0.026 ,0.012 ,19,6
2017082418,0.002 ,0.3 ,0.026 ,0.012 ,19,5
2017082419,0.001 ,0.3 ,0.019 ,0.016 ,20,3
2017082420,0.001 ,0.3 ,0.018 ,0.016 ,22,5
2017082421,0.001 ,0.2 ,0.022 ,0.013 ,17,3
2017082422,0.001 ,0.2 ,0.020 ,0.013 ,24,3
2017082423,0.001 ,0.2 ,0.016 ,0.014 ,13,6
2017082424,0.001 ,0.3 ,0.007 ,0.017 ,19,6
2017082501,0.001 ,0.2 ,0.008 ,0.015 ,18,6
2017082502,0.001 ,0.2 ,0.006 ,0.015 ,21,8
2017082503,0.002 ,0.2 ,0.008 ,0.012 ,27,9
2017082504,0.001 ,0.2 ,0.006 ,0.012 ,18,9
2017082505,0.002 ,0.2 ,0.003 ,0.015 ,17,9
2017082506,0.002 ,0.3 ,0.007 ,0.015 ,23,17
2017082507,0.002 ,0.3 ,0.010 ,0.021 ,27,13
2017082508,0.002 ,0.4 ,0.016 ,0.023 ,22,12
2017082509,0.001 ,0.4 ,0.036 ,0.016 ,23,10
2017082510,0.001 ,0.4 ,0.047 ,0.013 ,29,16
2017082511,0.002 ,0.4 ,0.042 ,0.018 ,22,9
2017082512,0.002 ,0.4 ,0.054 ,0.020 ,26,12
2017082513,0.002 ,0.3 ,0.070 ,0.017 ,27,13
2017082514,0.002 ,0.2 ,0.080 ,0.015 ,24,12
2017082515,0.002 ,0.2 ,0.082 ,0.020 ,15,10
2017082516,0.002 ,0.2 ,0.092 ,0.020 ,18,8
2017082517,0.002 ,0.2 ,0.071 ,0.020 ,28,8
2017082518,0.002 ,0.2 ,0.058 ,0.017 ,25,7
2017082519,0.001 ,0.2 ,0.053 ,0.024 ,21,5
2017082520,0.002 ,0.3 ,0.040 ,0.036 ,18,7
2017082521,0.002 ,0.3 ,0.031 ,0.041 ,29,12
2017082522,0.003 ,0.4 ,0.005 ,0.055 ,27,14
2017082523,0.002 ,0.5 ,0.001 ,0.053 ,48,28
2017082524,0.003 ,0.3 ,0.027 ,0.033 ,55,27
2017082601,0.003 ,0.3 ,0.050 ,0.019 ,32,15
2017082602,0.003 ,0.3 ,0.047 ,0.021 ,39,21
2017082603,0.003 ,0.3 ,0.050 ,0.018 ,31,23
2017082604,0.003 ,0.3 ,0.047 ,0.016 ,32,22
2017082605,0.004 ,0.3 ,0.040 ,0.019 ,35,19
2017082606,0.003 ,0.3 ,0.023 ,0.028 ,39,23
2017082607,0.004 ,0.4 ,0.010 ,0.037 ,55,34
2017082608,0.004 ,0.4 ,0.020 ,0.035 ,61,39
2017082609,0.004 ,0.3 ,0.049 ,0.019 ,48,29
2017082610,0.003 ,0.2 ,0.057 ,0.014 ,35,16
2017082611,0.003 ,0.2 ,0.061 ,0.014 ,38,13
2017082612,0.002 ,0.2 ,0.068 ,0.014 ,48,14
2017082613,0.003 ,0.2 ,0.074 ,0.017 ,40,17
2017082614,0.002 ,0.1 ,0.073 ,0.013 ,32,11
2017082615,0.002 ,0.1 ,0.069 ,0.015 ,28,12
2017082616,0.002 ,0.1 ,0.075 ,0.015 ,22,11
2017082617,0.001 ,0.1 ,0.072 ,0.012 ,26,9
2017082618,0.001 ,0.1 ,0.064 ,0.016 ,24,9
2017082619,0.001 ,0.1 ,0.057 ,0.017 ,30,8
2017082620,0.001 ,0.1 ,0.045 ,0.022 ,25,7
2017082621,0.002 ,0.2 ,0.016 ,0.041 ,26,9
2017082622,0.002 ,0.2 ,0.013 ,0.042 ,32,18
2017082623,0.002 ,0.3 ,0.008 ,0.046 ,35,13
2017082624,0.002 ,0.2 ,0.014 ,0.038 ,41,23
2017082701,0.002 ,0.3 ,0.003 ,0.044 ,35,14
2017082702,0.001 ,0.2 ,0.007 ,0.034 ,46,23
2017082703,0.002 ,0.2 ,0.015 ,0.024 ,31,12
2017082704,0.002 ,0.1 ,0.019 ,0.020 ,26,15
2017082705,0.002 ,0.1 ,0.018 ,0.019 ,30,18
2017082706,0.002 ,0.1 ,0.017 ,0.018 ,28,16
2017082707,0.002 ,0.1 ,0.012 ,0.023 ,28,12
2017082708,0.002 ,0.2 ,0.010 ,0.024 ,31,16
2017082709,0.003 ,0.2 ,0.024 ,0.021 ,30,20
2017082710,0.005 ,0.1 ,0.046 ,0.019 ,43,21
2017082711,0.003 ,0.1 ,0.072 ,0.017 ,39,20
2017082712,0.002 ,0.1 ,0.094 ,0.017 ,36,17
2017082713,0.002 ,0.1 ,0.114 ,0.015 ,39,18
2017082714,0.002 ,0.1 ,0.134 ,0.016 ,40,20
2017082715,0.002 ,0.2 ,0.142 ,0.016 ,42,22
2017082716,0.002 ,0.2 ,0.144 ,0.017 ,43,19
2017082717,0.002 ,0.1 ,0.140 ,0.017 ,42,19
2017082718,0.002 ,0.2 ,0.139 ,0.019 ,40,18
2017082719,0.004 ,0.3 ,0.099 ,0.020 ,39,18
2017082720,0.005 ,0.3 ,0.058 ,0.018 ,37,20
2017082721,0.005 ,0.4 ,0.047 ,0.020 ,34,13
2017082722,0.004 ,0.3 ,0.039 ,0.019 ,34,14
2017082723,0.003 ,0.2 ,0.038 ,0.016 ,28,11
2017082724,0.004 ,0.2 ,0.035 ,0.015 ,30,9
2017082801,0.004 ,0.2 ,0.036 ,0.013 ,30,12
2017082802,0.004 ,0.2 ,0.032 ,0.013 ,28,11
2017082803,0.004 ,0.2 ,0.027 ,0.015 ,31,13
2017082804,0.004 ,0.2 ,0.022 ,0.016 ,28,13
2017082805,0.004 ,0.2 ,0.019 ,0.016 ,31,14
2017082806,0.003 ,0.2 ,0.011 ,0.021 ,34,16
2017082807,0.002 ,0.3 ,0.005 ,0.028 ,26,15
2017082808,0.003 ,0.3 ,0.010 ,0.026 ,29,19
2017082809,0.004 ,0.3 ,0.018 ,0.028 ,37,22
2017082810,0.005 ,0.3 ,0.039 ,0.031 ,39,23
2017082811,0.004 ,0.2 ,0.082 ,0.020 ,54,27
2017082812,0.004 ,0.2 ,0.108 ,0.018 ,49,28
2017082813,0.003 ,0.2 ,0.116 ,0.015 ,50,25
2017082814,0.002 ,0.2 ,0.099 ,0.013 ,42,25
2017082815,0.002 ,0.2 ,0.091 ,0.014 ,36,18
2017082816,0.002 ,0.2 ,0.084 ,0.016 ,36,19
2017082817,0.002 ,0.2 ,0.075 ,0.017 ,32,17
2017082818,0.002 ,0.2 ,0.062 ,0.015 ,33,14
2017082819,0.002 ,0.2 ,0.053 ,0.017 ,29,17
2017082820,0.002 ,0.2 ,0.064 ,0.018 ,31,13
2017082821,0.003 ,0.3 ,0.072 ,0.017 ,31,18
2017082822,0.003 ,0.2 ,0.059 ,0.016 ,33,20
2017082823,0.003 ,0.2 ,0.048 ,0.016 ,35,20
2017082824,0.004 ,0.2 ,0.048 ,0.012 ,36,17
2017082901,0.003 ,0.2 ,0.047 ,0.009 ,34,18
2017082902,0.003 ,0.2 ,0.043 ,0.009 ,27,16
2017082903,0.003 ,0.2 ,0.038 ,0.009 ,34,19
2017082904,0.002 ,0.1 ,0.031 ,0.009 ,29,17
2017082905,0.003 ,0.2 ,0.027 ,0.012 ,26,22
2017082906,0.002 ,0.2 ,0.042 ,0.010 ,32,25
2017082907,0.002 ,0.2 ,0.048 ,0.013 ,23,13
2017082908,0.001 ,0.2 ,0.049 ,0.015 ,17,10
2017082909,0.001 ,0.2 ,0.052 ,0.012 ,17,7
2017082910,0.001 ,0.2 ,0.057 ,0.011 ,15,7
2017082911,0.001 ,0.2 ,0.061 ,0.012 ,20,11
2017082912,0.002 ,0.2 ,0.063 ,0.019 ,18,9
2017082913,0.002 ,0.2 ,0.072 ,0.017 ,18,12
2017082914,0.002 ,0.1 ,0.079 ,0.015 ,24,13
2017082915,0.002 ,0.1 ,0.081 ,0.018 ,23,9
2017082916,0.001 ,0.1 ,0.079 ,0.020 ,17,8
2017082917,0.001 ,0.1 ,0.080 ,0.018 ,22,12
2017082918,0.001 ,0.1 ,0.077 ,0.018 ,30,9
2017082919,0.001 ,0.1 ,0.066 ,0.024 ,18,11
2017082920,0.001 ,0.1 ,0.061 ,0.024 ,20,10
2017082921,0.002 ,0.1 ,0.066 ,0.021 ,20,10
2017082922,0.002 ,0.1 ,0.066 ,0.018 ,24,14
2017082923,0.002 ,0.1 ,0.059 ,0.019 ,23,14
2017082924,0.002 ,0.1 ,0.062 ,0.016 ,25,14
2017083001,0.002 ,0.1 ,0.065 ,0.015 ,26,11
2017083002,0.002 ,0.1 ,0.064 ,0.013 ,32,14
2017083003,0.002 ,0.3 ,0.062 ,0.014 ,27,14
2017083004,0.003 ,0.1 ,0.042 ,0.024 ,36,17
2017083005,0.003 ,0.1 ,0.035 ,0.024 ,41,23
2017083006,0.004 ,0.1 ,0.020 ,0.031 ,38,19
2017083007,0.004 ,0.1 ,0.013 ,0.035 ,31,17
2017083008,0.003 ,0.1 ,0.013 ,0.034 ,37,17
2017083009,0.003 ,0.1 ,0.013 ,0.035 ,41,16
2017083010,0.003 ,0.1 ,0.029 ,0.028 ,47,17
2017083011,,,,,43,15
2017083012,,,,,44,16
2017083013,0.002 ,0.3 ,0.059 ,0.016 ,32,19
2017083014,0.003 ,0.3 ,0.041 ,0.030 ,36,17
2017083015,0.002 ,0.3 ,0.036 ,0.030 ,38,18
2017083016,0.002 ,0.3 ,0.039 ,0.023 ,41,19
2017083017,0.002 ,0.3 ,0.037 ,0.023 ,32,16
2017083018,0.001 ,0.3 ,0.037 ,0.019 ,30,16
2017083019,0.001 ,0.3 ,0.031 ,0.020 ,28,16
2017083020,0.002 ,0.3 ,0.027 ,0.022 ,28,12
2017083021,0.002 ,0.3 ,0.024 ,0.024 ,31,16
2017083022,0.002 ,0.3 ,0.030 ,0.018 ,33,14
2017083023,0.005 ,0.3 ,0.017 ,0.029 ,28,14
2017083024,0.003 ,0.3 ,0.022 ,0.025 ,37,18
2017083101,0.003 ,0.3 ,0.021 ,0.024 ,37,19
2017083102,0.003 ,0.3 ,0.017 ,0.027 ,38,21
2017083103,0.003 ,0.3 ,0.021 ,0.022 ,41,22
2017083104,0.004 ,0.3 ,0.015 ,0.028 ,44,28
2017083105,0.002 ,0.4 ,0.001 ,0.038 ,50,31
2017083106,0.002 ,0.4 ,0.004 ,0.035 ,55,35
2017083107,0.003 ,0.4 ,0.006 ,0.035 ,65,47
2017083108,0.004 ,0.5 ,0.010 ,0.038 ,69,44
2017083109,0.003 ,0.4 ,0.027 ,0.027 ,68,34
2017083110,0.003 ,0.4 ,0.031 ,0.027 ,59,27
2017083111,0.002 ,0.3 ,0.050 ,0.017 ,53,30
2017083112,0.002 ,0.3 ,0.063 ,0.012 ,41,21
2017083113,0.001 ,0.3 ,0.066 ,0.012 ,35,19
2017083114,0.001 ,0.2 ,0.063 ,0.011 ,38,20
2017083115,0.001 ,0.2 ,0.061 ,0.012 ,31,14
2017083116,0.001 ,0.2 ,0.059 ,0.013 ,32,13
2017083117,0.001 ,0.2 ,0.056 ,0.015 ,25,16
2017083118,0.002 ,0.3 ,0.050 ,0.020 ,31,15
2017083119,0.002 ,0.3 ,0.044 ,0.020 ,43,17
2017083120,0.002 ,0.3 ,0.042 ,0.020 ,37,14
2017083121,0.002 ,0.3 ,0.041 ,0.018 ,36,15
2017083122,0.002 ,0.3 ,0.035 ,0.019 ,35,19
2017083123,0.002 ,0.3 ,0.035 ,0.016 ,35,15
2017083124,0.002 ,0.3 ,0.035 ,0.013 ,31,13
2017090101,0.002 ,0.3 ,0.033 ,0.012 ,30,13
2017090102,0.002 ,0.3 ,0.025 ,0.018 ,33,13
2017090103,0.002 ,0.3 ,0.022 ,0.020 ,36,17
2017090104,0.001 ,0.3 ,0.025 ,0.017 ,33,19
2017090105,0.001 ,0.2 ,0.023 ,0.014 ,27,14
2017090106,0.001 ,0.3 ,0.014 ,0.022 ,30,13
2017090107,0.002 ,0.3 ,0.007 ,0.031 ,28,17
2017090108,0.002 ,0.3 ,0.008 ,0.033 ,43,16
2017090109,0.003 ,0.3 ,0.012 ,0.033 ,40,20
2017090110,0.002 ,0.3 ,0.022 ,0.025 ,41,20
2017090111,0.001 ,0.2 ,0.036 ,0.013 ,30,11
2017090112,0.001 ,0.2 ,0.041 ,0.011 ,23,10
2017090113,0.001 ,0.2 ,0.043 ,0.010 ,16,7
2017090114,0.001 ,0.2 ,0.045 ,0.010 ,22,5
2017090115,0.001 ,0.2 ,0.044 ,0.011 ,17,6
2017090116,0.001 ,0.2 ,0.040 ,0.012 ,21,6
2017090117,0.001 ,0.2 ,0.036 ,0.011 ,18,10
2017090118,0.002 ,0.2 ,0.033 ,0.012 ,22,8
2017090119,0.001 ,0.2 ,0.028 ,0.014 ,17,7
2017090120,0.001 ,0.2 ,0.026 ,0.014 ,21,8
2017090121,0.001 ,0.2 ,0.028 ,0.011 ,19,10
2017090122,0.002 ,0.2 ,0.029 ,0.011 ,18,8
2017090123,0.002 ,0.2 ,0.027 ,0.012 ,16,9
2017090124,0.002 ,0.2 ,0.025 ,0.014 ,16,8
2017090201,0.002 ,0.2 ,0.021 ,0.015 ,17,9
2017090202,0.002 ,0.2 ,0.010 ,0.023 ,17,11
2017090203,0.002 ,0.2 ,0.008 ,0.024 ,18,11
2017090204,0.002 ,0.2 ,0.009 ,0.022 ,15,
2017090205,0.002 ,0.2 ,0.007 ,0.021 ,19,9
2017090206,0.001 ,0.2 ,0.002 ,0.023 ,17,8
2017090207,0.002 ,0.3 ,0.002 ,0.026 ,16,12
2017090208,0.003 ,0.3 ,0.004 ,0.027 ,25,17
2017090209,0.003 ,0.3 ,0.010 ,0.028 ,33,17
2017090210,0.003 ,0.3 ,0.015 ,0.029 ,37,21
2017090211,0.002 ,0.2 ,0.026 ,0.022 ,34,20
2017090212,0.001 ,0.2 ,0.035 ,0.012 ,27,8
2017090213,0.001 ,0.1 ,0.040 ,0.009 ,17,10
2017090214,0.001 ,0.2 ,0.040 ,0.011 ,17,12
2017090215,0.001 ,0.1 ,0.041 ,0.010 ,17,8
2017090216,0.001 ,0.1 ,0.039 ,0.011 ,17,9
2017090217,0.002 ,0.2 ,0.036 ,0.013 ,17,6
2017090218,0.001 ,0.2 ,0.034 ,0.011 ,22,9
2017090219,0.001 ,0.2 ,0.029 ,0.013 ,18,6
2017090220,0.001 ,0.2 ,0.027 ,0.013 ,21,7
2017090221,0.002 ,0.2 ,0.026 ,0.010 ,14,7
2017090222,0.002 ,0.2 ,0.024 ,0.011 ,10,6
2017090223,0.002 ,0.2 ,0.022 ,0.012 ,16,9
2017090224,0.002 ,0.2 ,0.020 ,0.013 ,13,9
2017090301,0.003 ,0.2 ,0.024 ,0.009 ,15,8
2017090302,0.002 ,0.2 ,0.009 ,0.019 ,,10
2017090303,0.002 ,0.2 ,0.013 ,0.015 ,16,8
2017090304,0.002 ,0.2 ,0.008 ,0.018 ,13,12
2017090305,0.002 ,0.2 ,0.009 ,0.015 ,15,9
2017090306,0.002 ,0.2 ,0.005 ,0.020 ,15,9
2017090307,0.002 ,0.3 ,0.003 ,0.022 ,17,8
2017090308,0.002 ,0.2 ,0.006 ,0.021 ,17,9
2017090309,0.002 ,0.3 ,0.015 ,0.019 ,17,10
2017090310,0.002 ,0.2 ,0.027 ,0.015 ,21,12
2017090311,0.001 ,0.2 ,0.033 ,0.011 ,17,9
2017090312,0.001 ,0.2 ,0.039 ,0.007 ,13,7
2017090313,0.002 ,0.2 ,0.045 ,0.007 ,13,9
2017090314,0.002 ,0.2 ,0.049 ,0.008 ,14,9
2017090315,0.002 ,0.2 ,0.052 ,0.008 ,16,10
2017090316,0.002 ,0.2 ,0.053 ,0.009 ,13,10
2017090317,0.002 ,0.2 ,0.051 ,0.009 ,11,9
2017090318,0.004 ,0.3 ,0.045 ,0.013 ,13,9
2017090319,0.004 ,0.4 ,0.036 ,0.016 ,20,9
2017090320,0.005 ,0.4 ,0.027 ,0.017 ,20,9
2017090321,0.006 ,0.5 ,0.019 ,0.019 ,22,13
2017090322,0.005 ,0.5 ,0.019 ,0.018 ,23,9
2017090323,0.004 ,0.4 ,0.019 ,0.017 ,21,9
2017090324,0.003 ,0.3 ,0.020 ,0.015 ,25,10
2017090401,0.003 ,0.3 ,0.021 ,0.013 ,16,9
2017090402,0.002 ,0.2 ,0.020 ,0.010 ,13,9
2017090403,0.002 ,0.2 ,0.018 ,0.011 ,16,8
